text,label,source,original_liar_label,pred,proba_fake,model_conf
when i was growing up as a kid in the city of milwaukee if we averaged 4 homicides a year in the entire city that was a record number,1,LIAR,false,0,0.45788376411532977,0.5421162358846703
it was more important for obama to keep a pledge to his leftist donors than to secure the nation of iraq before pulling out our troops and then there s that one little detail rarely discussed in liberal circles obama wanted to leave troops behind but the iraqi government threatened our pansy in chief that they would not give our us troops immunity in their courts thus the master negotiator put his tail between their legs and scooted out of iraq bringing our brave men and women in uniform with him oct 2011 the us is leaving behind a sovereign stable and selfreliant iraq with a representative government barack huessein obamaobama claimed it was a moment of success the us military has around 5000 service members in iraq officials said on monday far more than previously reported as the obama administration quietly expands ground operations against the islamic statethe number of american forces in iraq has come under increased scrutiny following the death over the weekend of a marine staff sergeant the second combat casualty in renewed us operations in iraq he was killed when militants launched rockets at a small us base around the city of makhmour the existence of the marine detachment had not been known prior to staff sgt louis f cardin s deathofficials at the pentagon have declined to specify how marines are serving at the outpost in northern iraq which they described as a satellite base positioned to protect american trainers at a nearby larger base their presence in iraq highlights the use of forces from navy ships already in the middle east via washington postobama oct 21 2011in a brief appearance at the white house mr obama said today i can report that as promised the rest of our troops in iraq will come home by the end of the year after nearly nine years america s war in iraq will be over the remaining 40000 us troops in iraq would he said definitely be home for the holidays he conspicuously declined to repeat the mistake of his predecessor george w bush who started the war in march 2003 and displayed a mission accomplished banner six weeks later only for iraq to descend into years of insurgency and sectarian violence that has claimed at least 100000 civilian livesmr obama however asserted that the united states is moving forward from a position of strength the last american soldier will cross the border out of iraq with their head held high proud of their service he saidthe president stressed that he was meeting a withdrawal deadline reached earlier with the iraqis as well as keeping a pledge made as a candidate in 2008 to wind down the controversial war as fast as possiblebut his statement masked the fact that his administration had wanted to keep a residual force of 45000 beyond the end of the year in a training capacity that would also have acted as a prohibitive presence to neighboring irandespite months of discussions however it failed to win a continued guarantee of immunity for us troops from prosecution from the iraqi government via telegraph,1,ISOT_FAKE,,0,0.45803312340062113,0.5419668765993788
blocking travel from countries with ebola should be possible because president barack obama has sealed off israel in the past,1,LIAR,barely-true,0,0.45812022585231277,0.5418797741476873
says neither president barack obama nor mexico president felipe calderon have been on the border to see whats happening to the citizens of mexico and for that matter the citizens of texas,0,LIAR,half-true,1,0.5416994992497227,0.5416994992497227
warsaw reuters several hundred people walked in silence on monday night in warsaw in memory of a 54yearold man who died late last month after setting himself on fire in protest against the ruling conservatives policies piotr szczesny a married father of two from the small town of niepolomice in poland s south died on oct 29 after setting himself on fire on oct 19 in front of the palace of culture a warsaw landmark the polish government led by the rightwing law and justice party pis which came to power two years ago has been criticized by the european commission for policies brussels says jeopardize the freedom of the media and independence of courts i love freedom above all szczesny wrote in a leaflet copies of which he scattered around himself that s why i decided to commit the act of selfimmolation and i hope that my death will shake the conscience of many people one of the protesters on monday jacek rabinski a 38yearold training to be a paramedic said that he mourned szczesny s life and was full of respect for his decision we are here because we are worried about the situation in our country the political situation rabinski said many people live in the conviction that politics doesn t concern them politics is us we ordinary people create politics,0,ISOT_REAL,,1,0.5413277583934794,0.5413277583934794
on letting occupy atlanta protesters stay in woodruff park,0,LIAR,true,1,0.5408310344899125,0.5408310344899125
says katie mcgintyactually agrees with hillary clinton and the most liberal wing of the democrats on everything,0,LIAR,half-true,1,0.540705617264243,0.540705617264243
under obama the national debt has been reduced every year for the last five years,1,LIAR,false,0,0.4593216023700794,0.5406783976299205
says unions take away hardearned money of teachers firefighters and police officers to play politics,1,LIAR,false,0,0.4595134027876517,0.5404865972123483
the sexoffender registry has been around for a long time and the research thats out there says that it has no positive impact on the public safety,0,LIAR,mostly-true,1,0.5402336450056796,0.5402336450056796
the iran deal will facilitate and accelerate the nation of iran acquiring nuclear weapons,1,LIAR,false,0,0.4612663680004284,0.5387336319995716
says austins treated wastewater put into the colorado river is of higher quality than water the city takes from the lake for public use,0,LIAR,half-true,1,0.5381375274758822,0.5381375274758822
putin tells russian army to prepare for with us while obama whines about trump campaigns for hillary is our community organizer in chief actually willing to put our nation s security at risk because he believes putin is responsible for hillary s email hacks what kind of sick reckless and vengeful clown do we have running our nation the obama administration is contemplating an unprecedented cyber covert action against russia in retaliation for alleged russian interference in the american presidential election us intelligence officials told nbc newscurrent and former officials with direct knowledge of the situation say the cia has been asked to deliver options to the white house for a wideranging clandestine cyber operation designed to harass and embarrass the kremlin leadershipthe sources did not elaborate on the exact measures the cia was considering but said the agency had already begun opening cyber doors selecting targets and making other preparations for an operation former intelligence officers told nbc news that the agency had gathered reams of documents that could expose unsavory tactics by russian president vladimir putinvice president joe biden told meet the press moderator chuck todd on friday that we re sending a message to putin and that it will be at the time of our choosing and under the circumstances that will have the greatest impact when asked if the american public will know a message was sent the vice president replied hope not retired admiral james stavridis told nbc news cynthia mcfadden that the us should attack russia s ability to censor its internal internet traffic and expose the financial dealings of putin and his associates nbc newsfull report nbcnews has learned the cia is preparing a major unprecedented cyberstrike against russia cynthiamcfadden reports pictwittercommjxkrdl7zs nbc nightly news nbcnightlynews october 14 2016vladimir zhirinovsky a flamboyant veteran lawmaker known for his fiery rhetoric told reuters in an interview that trump was the only person able to deescalate dangerous tensions between moscow and washingtonamericans should vote for donald trump as president next month or risk being dragged into a nuclear war according to a russian ultranationalist ally of president vladimir putin who likes to compare himself to the us republican candidateby contrast trump s democratic rival hillary clinton could spark world war three said zhirinovsky who received a top state award from putin after his prokremlin liberal democratic party of russia ldpr came third in russia s parliamentary election last monthzhirinovsky s comments coincide with deep disagreements between washington and moscow over syria and ukraine and after the white house last week accused russia of a campaign of cyber attacks against democratic party organizationseven as wikileaks released another trove of internal documents from clinton s campaign on wednesday putin insisted his country was not involved in an effort to influence the us presidential election via reuters,1,ISOT_FAKE,,0,0.4619217223628615,0.5380782776371384
says ronald reagan understood repeatedly that when the deficit started to get out of control that for him to make a deal he would have to propose both spending cuts and tax increases,0,LIAR,mostly-true,1,0.5380552390191076,0.5380552390191076
seven presidents before barack obama republicans and democrats tried to expand health care to all americans,0,LIAR,mostly-true,1,0.5362945802496478,0.5362945802496478
rick perry attempted to fasttrack unnecessary coalfired power plants which degrade air quality and would cost billions fortunately a court stopped him,0,LIAR,mostly-true,1,0.5358643959456422,0.5358643959456422
small businesses that have 250000 in gross sales for the business theyre the ones that are looking at massive tax increases,1,LIAR,pants-fire,0,0.4645804043519418,0.5354195956480582
out of the total us military budget significantly less than 10 percent of that money is used to fight international terrorism,1,LIAR,barely-true,0,0.4648954160299365,0.5351045839700634
reuters the class of 2012 grew up with more than their parents or grandparents could dream of more food more clothing more comfort more opportunities as china s economy surged during their childhood they did not have to struggle like previous generations or eat bitterness giving them a generally positive outlook their lives have also been shaped by the onechild policy which since the 1970s has aimed to control a swelling population here is what they think about the generation gap wu qiong who works in international settlements at a foreign bank when i was getting to know this world this world had already changed and become relatively developed i have watched it get better and better not just become ok or be rebuilt i didn t see it being built i saw it changing we really havent eaten bitterness hu ruixin a computer technician speaking of the optimism of his generation i think this is related to the age of our generation our parents lived hard lives but our generation are all only children so our lives are not bad we should stay positive fu shiwei an assistant university teacher who is confident about her generation s prospects when it takes up leadership roles in companies and across the country one rather large difference is that i think my generation is braver than the previous one when making choices and is more open minded zhang yulin a married video game designer the pressure on our generation is fairly large we are all only children pretty much the pressure of taking care of parents and the like is very big the two of us need to support four parents housing prices are also extremely high now as for work competition is fierce if i don t work hard i will be knocked out zheng yue an interior designer only children are different in terms of their temperament they only think of themselves they don t have that caringforothers state of mind that sense of responsibility this society is too shallow the socalled spiritual root now is money with money many people have peace of mind but it s not a spiritual root qi jing a township leader for the communist party youth league who grew up in wuhan when i had great pressure around the time of the college entrance exam my mom would tell me stories about my dad s business when he first came to wuhan he had no one to lean on five yuan in his pocket and with no place to live he slept in a park,0,ISOT_REAL,,1,0.5348750566764432,0.5348750566764432
we have a 40 to 50 percent dropout rate in our innercity schools,1,LIAR,false,0,0.4653567414858015,0.5346432585141985
on redistricting,1,LIAR,false,0,0.46565532182582636,0.5343446781741736
obamacare was the republican plan in the early 90s,0,LIAR,half-true,1,0.5340822180944438,0.5340822180944438
since march of 2010 the american people have had to suffer under the incredible economic burden of the affordable care act obamacare this legislation passed by totally partisan votes in the house and senate and signed into law by the most divisive and partisan president in american history has tragically but predictably resulted in runaway costs websites that don t work greater rationing of care higher premiums less competition and fewer choices obamacare has raised the economic uncertainty of every single person residing in this country as it appears obamacare is certain to collapse of its own weight the damage done by the democrats and president obama and abetted by the supreme court will be difficult to repair unless the next president and a republican congress lead the effort to bring muchneeded free market reforms to the healthcare industrycongress must act our elected representatives in the house and senate must1 completely repeal obamacare our elected representatives must eliminate the individual mandate no person should be required to buy insurance unless he or she wants to2 modify existing law that inhibits the sale of health insurance across state lines as long as the plan purchased complies with state requirements any vendor ought to be able to offer insurance in any state by allowing full competition in this market insurance costs will go down and consumer satisfaction will go up3 allow individuals to fully deduct health insurance premium payments from their tax returns under the current tax system businesses are allowed to take these deductions so why wouldn t congress allow individuals the same exemptions as we allow the free market to provide insurance coverage opportunities to companies and individuals we must also make sure that no one slips through the cracks simply because they cannot afford insurance we must review basic options for medicaid and work with states to ensure that those who want healthcare coverage can have it4 allow individuals to use health savings accounts hsas contributions into hsas should be taxfree and should be allowed to accumulate these accounts would become part of the estate of the individual and could be passed on to heirs without fear of any death penalty these plans should be particularly attractive to young people who are healthy and can afford highdeductible insurance plans these funds can be used by any member of a family without penalty the flexibility and security provided by hsas will be of great benefit to all who participate5 require price transparency from all healthcare providers especially doctors and healthcare organizations like clinics and hospitals individuals should be able to shop to find the best prices for procedures exams or any other medicalrelated procedure6 blockgrant medicaid to the states nearly every state already offers benefits beyond what is required in the current medicaid structure the state governments know their people best and can manage the administration of medicaid far better without federal overhead states will have the incentives to seek out and eliminate fraud waste and abuse to preserve our precious resources7 remove barriers to entry into free markets for drug providers that offer safe reliable and cheaper products congress will need the courage to step away from the special interests and do what is right for america though the pharmaceutical industry is in the private sector drug companies provide a public service allowing consumers access to imported safe and dependable drugs from overseas will bring more options to consumers,1,ISOT_FAKE,,0,0.46604241981623706,0.5339575801837629
the federal budget bill reauthorizes the overseas private investment corporation which provides taxpayer dollars so that the four seasons hotel can build a resort in turkey,0,LIAR,mostly-true,1,0.5337106909172901,0.5337106909172901
today several democracy spring protesters were arrested at the us capitol the protest appears to have broken the record for the number of people arrested at the us capitol reported reutersthousands of people concerned about the widespread corruption in politics due to big money interests voter suppression and dysfunction in congress participated in the protests which began ten days ago at the liberty bell in philadelphia organizations such as greenpeace the aflcio naacp and the national nurses union were part of a coalition of organizations participating in the protests people are fed up with the system they are fed up with the corruption and we want free and fair elections cenk uygur host of the tv show young turks and one of the participants in the protest told reuters in an interview this is our core american right the fight begins today it doesn t mean we win today but in the end we always win uygur said progressives have never lost we won in civil rights we won in women s rights we won in gay rights and we re going to win in getting our democracy back the protest organizers are pushing congress to pass four bills government by the people act fair elections now act the voting rights advancement act of 2015 voter empowerment act of 2015 and the democracy for all amendment the massive sitin protest was peaceful but buses were brought in to transport the activists who were arrested for demonstrating most media outlets have not covered the protests at all and conservative media outlets have alleged the protests are just a rebranded version of the occupy movement which is false democracy spring is being organized and run by welleducated individuals from various large and wellrespected progressive organizations those wealthy elites who own mainstream media outlets don t want to give credence to the mass movement against corruption and the influence of corporate and wealthy interests taking over the united states governmentfeatured image courtesy of flickr,1,ISOT_FAKE,,0,0.4665043688529452,0.5334956311470548
the chinese last year probably stole 360 billion inintellectual property from the united states,0,LIAR,mostly-true,1,0.533428302324745,0.533428302324745
the insurance risk corridors arent going broke like republicans predicted,1,LIAR,barely-true,0,0.46794144713897134,0.5320585528610287
the irs filed an 11000 lien against allen west for back taxes three liens were placed on his home for unpaid bills and a judge ordered west to pay over 5000 for past due credit card bills,0,LIAR,mostly-true,1,0.531973838288531,0.531973838288531
mayor tom barretts policies drove unemployment up 27 percent in milwaukee pushing it to one of americas 10 worst cities for unemployment,0,LIAR,half-true,1,0.5318183489861052,0.5318183489861052
jobs incentive program created over 1200 highwage jobs since 2009,1,LIAR,false,0,0.4697403075311305,0.5302596924688695
republicans are now taking credit for provisions of the health care bill that they had tried to derail,0,LIAR,half-true,1,0.5298037300134151,0.5298037300134151
when you get a commercial pilots license you learn to communicate in english no matter where you are in the world,0,LIAR,mostly-true,1,0.5293211145841975,0.5293211145841975
president barack obama has announced that he would not sign any spending bills this year unless sequestration spending cuts are eliminated,0,LIAR,half-true,1,0.5290815981470692,0.5290815981470692
americans who get their insurance through the workplace cost savings could be as much as 3000 less per employee than if we do nothing,0,LIAR,half-true,1,0.5289088437007041,0.5289088437007041
two million new jobs have been created in california since 2011,0,LIAR,true,1,0.5280351710905561,0.5280351710905561
if the government shuts down all military personnel will continue to serve and accrue pay but will not actually be paid until appropriations are available,0,LIAR,true,1,0.5276093051684754,0.5276093051684754
the presence of gorillas calls into question the concept of evolution,1,LIAR,false,0,0.4724042480634211,0.5275957519365789
in just 17 years spending for social security federal health care and interest on the debt will exceed all tax revenue,0,LIAR,mostly-true,1,0.5273410939742738,0.5273410939742738
the farm bill has aprovision that would in many ways reduce the deficit,0,LIAR,mostly-true,1,0.527162646331674,0.527162646331674
22 countries invaded by the us in 20 years,1,LIAR,false,0,0.47293829384973807,0.5270617061502619
the majority of austinites rent the places they live,0,LIAR,true,1,0.527047375185567,0.527047375185567
the recidivism rate is nearly 29 percent and has been climbing steadily since detainees began being released from guantanamo,0,LIAR,half-true,1,0.5267349196911945,0.5267349196911945
says obama puts 15 unelected unaccountable bureaucrats in charge of medicare who are required to cut medicare that will lead to denied care for current seniors,1,LIAR,barely-true,0,0.4736940868918796,0.5263059131081205
says in us congress members dont even have to be on the floor for debates or votes,0,LIAR,half-true,1,0.5261750283740173,0.5261750283740173
senate bill 5 makes it harder for nurses to give the patients the quality care they need,1,LIAR,barely-true,0,0.4753624789542657,0.5246375210457344
financial conflictofinterest laws dont apply to the president right so the president doesnt have to have a blind trust,0,LIAR,true,1,0.5246126897653719,0.5246126897653719
presidentelect donald j trump s transition staff has issued a blanket edict requiring politically appointed ambassadors to leave their overseas posts by inauguration day according to several american diplomats familiar with the plan breaking with decades of precedent by declining to provide even the briefest of grace periodsthe mandate issued without exceptions according to a terse state department cable sent on dec 23 diplomats who saw it said threatens to leave the united states without senateconfirmed envoys for months in critical nations like germany canada and britain in the past administrations of both parties have often granted extensions on a casebycase basis to allow a handful of ambassadors particularly those with schoolage children to remain in place for weeks or monthsmr trump by contrast has taken a hard line against leaving any of president obama s political appointees in place as he prepares to take office on jan 20 with a mission of dismantling many of his predecessor s signature foreign and domestic policy achievements political ambassadors many of them major donors who are nominated by virtue of close ties with the president almost always leave at the end of his term ambassadors who are career diplomats often remain in their postsa senior trump transition official said there was no ill will in the move describing it as a simple matter of ensuring that mr obama s overseas appointees leave the government on schedule just as thousands of political aides at the white house and in federal agencies must do the official who spoke on the condition of anonymity about internal deliberations said the ambassadors should not be surprised about being held to a hard end date nyt s,1,ISOT_FAKE,,0,0.4754547047666404,0.5245452952333596
acorn will be a paid partner with the census bureau and they will be in charge of going doortodoor and collecting data from the american public,1,LIAR,pants-fire,0,0.4757733523887536,0.5242266476112464
the median income of a middle class family went down 2100 from 2001 to 2007,0,LIAR,true,1,0.5241711129912181,0.5241711129912181
he also dodges the question of sanctuary cities,1,ISOT_FAKE,,0,0.4762234339515097,0.5237765660484903
one out of four of our young people say they are victims of this dating violence,0,LIAR,half-true,1,0.5236744718691619,0.5236744718691619
natalyn archibong skipped atlanta city council meetings or was late 90 of the time then she voted herself a pay raise,1,LIAR,barely-true,0,0.47653000489846487,0.5234699951015351
the stock market does better when you have a democratic president in the white house,0,LIAR,mostly-true,1,0.5228559686739146,0.5228559686739146
says president obama and his national labor relations board sued boeing over its decision to open a plant in south carolina,0,LIAR,half-true,1,0.5227904880266699,0.5227904880266699
individuals and small businesses will be hit by increases in health insurance premiums as high as 39 percent,0,LIAR,mostly-true,1,0.5216652179217753,0.5216652179217753
women in florida make 83 cents for every dollar a man makes,0,LIAR,mostly-true,1,0.5207169614613414,0.5207169614613414
while hillary clinton plans a massive and i mean massive tax increase i have proposed the largest tax reduction of any candidate who has run for president this year democrat or republican,0,LIAR,mostly-true,1,0.5204922247187092,0.5204922247187092
a recall election for wisconsin governor would cost 77 million 77 million that may already be allocated to merit raises for teachers or health care for the poor or school books for your kids,0,LIAR,half-true,1,0.5203796959399338,0.5203796959399338
that 35 percent increase in the third quarter gdp came from two things government spending on cash for clunkers they just moved fourthquarter auto sales into the third quarter and the firsttime home buyer thing,0,LIAR,half-true,1,0.5197275567900531,0.5197275567900531
existing law right now requires 700 miles of doublelayered border fencing on the mexico border,1,LIAR,false,0,0.48064166261074026,0.5193583373892597
says donald trump has the secondhighest disapproval ratings of anyone running for president,1,LIAR,false,0,0.4807510841800832,0.5192489158199167
washington reuters us president donald trump delivered his first speech before the united nations on tuesday touting us sovereignty and threatening to totally destroy north korea trump has been critical of the united nations and complained about the cost to the united states of helping to fund the 193nation body below are some comments he has made about it over the years remarks at luncheon hosted by un secretary general september 19 2017 for years i ve been a critic but i ve also been somebody that said that the united nations has tremendous potential remarks at un general assembly september 19 2017 too often the focus of this organization has not been on results but on bureaucracy and process the united states is one out of 193 countries in the united nations and yet we pay 22 percent of the entire budget and more in fact we pay far more than anybody realizes remarks at lunch with un security council ambassadors april 24 2017 i also want to say to you that i have long felt the united nations is an underperformer but has tremendous potential there are those people that think it s an underperformer and will never perform twitter dec 26 2016 the united nations has such great potential but right now it is just a club for people to get together talk and have a good time so sad american israel public affairs committee speech march 21 2016 which brings me to my next point the utter weakness and incompetence of the united nations the united nations is not a friend of democracy it s not a friend to freedom it s not a friend even to the united states of america where as you know it has its home and it surely is not a friend to israel twitter oct 3 2012 the cheap 12 inch sq marble tiles behind speaker at un always bothered me i will replace with beautiful large marble slabs if they ask me twitter sept 8 2011 why is the un planning to attack israel s sovereignty and ignore iran s nuclear program the us should look at future funding senate committee hearing on renovation of un headquarters july 21 2005 i am a big fan a very big fan of the united nations and all it stands for i cannot speak as to what has been happening over the last number of years because it certainly has not been good but the concept of the united nations is very important to me and very important to the world as far as i am concerned,0,ISOT_REAL,,1,0.5191850804263896,0.5191850804263896
says he and his running mate are the only candidates that do believe in free trade,0,LIAR,half-true,1,0.5178853152288688,0.5178853152288688
says former clinton budget director alice rivlin said the stimulus bill wont actually stimulate the economy,1,LIAR,false,0,0.48311674150752837,0.5168832584924716
amendment 4 will reduce floridas economic output by 34 billion annually,1,LIAR,barely-true,0,0.48332229266169335,0.5166777073383066
says patrick murphy has taken more money from wall street than any other member of congress other than the speaker and the majority leader,0,LIAR,mostly-true,1,0.5165434648560603,0.5165434648560603
dana white ultimate fighting championship president speaks at the republican national convention in cleveland ohio about the reasons he respects donald trump,1,ISOT_FAKE,,0,0.4835730679418507,0.5164269320581494
says the united states is the saudi arabia of coal,0,LIAR,mostly-true,1,0.5154086132324304,0.5154086132324304
we are supposed to have a government of the people by the people and for the people but instead we have a government of the elite by the elite and for the elite most people do not realize this but today most members of congress are actually millionaires the disconnect between members of congress and average americans has never been greater than it is right now and i think that is a very troubling sign for the future of this nationsen ted cruz rtexas and rep ron desantis rfla are pushing for an amendment to the constitution to place term limits on lawmakers arguing the move will help overhaul washington the american people resoundingly agreed on election day and presidentelect donald trump has committed to putting government back to work for the american people cruz said in a statement on tuesday it is well past time to put an end to the cronyism and deceit that has transformed washington into a graveyard of good intentions under an amendment the two gop lawmakers filed on tuesday house members would be allowed to serve three twoyear terms and senators would be able to serve two sixyear terms the hilljohn conyers jr mich jan 4 1965 charles b rangel ny jan 21 1971 steny h hoyer md may 19 1981 marcy kaptur ohio jan 3 1983 sander m levin mich jan 3 1983 peter j visclosky ind jan 3 1985 peter a defazio ore jan 6 1987 john lewis ga jan 6 1987 louise m slaughter ny jan 6 1987 nancy pelosi calif june 2 1987 frank pallone jr nj nov 8 1988 eliot l engel ny jan 3 1989 nita m lowey ny jan 3 1989 richard e neal mass jan 3 1989 jos e serrano ny march 20 1990 david e price nc jan 7 1997 also served 198795 rosa delauro conn jan 3 1991 collin c peterson minn jan 3 1991 maxine waters calif jan 3 1991 jerrold nadler ny nov 3 1992 jim cooper tenn jan 7 2003 also served 198395 xavier becerra calif jan 5 1993 sanford d bishop jr ga jan 5 1993 corrine brown fla jan 5 1993 james e clyburn sc jan 5 1993 anna g eshoo calif jan 5 1993 gene green texas jan 5 1993 luis v gutierrez ill jan 5 1993 alcee l hastings fla jan 5 1993 eddie bernice johnson texas jan 5 1993 carolyn b maloney ny jan 5 1993 lucille roybalallard calif jan 5 1993 bobby l rush ill jan 5 1993 robert c scott va jan 5 1993 nydia m vel zquez ny jan 5 1993 bennie thompson miss april 13 1993 sam farr calif june 8 1993 lloyd doggett texas jan 4 1995 mike doyle pa jan 4 1995 chaka fattah pa jan 4 1995 sheila jackson lee texas jan 4 1995 zoe lofgren calif jan 4 1995 as you looked over those lists you probably noticed that they contain many of the members of congress that americans complain about the mostunfortunately because the vast majority of these individuals come from states or congressional districts that are basically a lock to vote a certain way there is very little hope of ever removing them that means that most of these congress critters are going to get to keep coming back for as long as they wantno matter which political party you prefer this should greatly disturb youour founders certainly never intended for a permanent class of elitists to rule over usbut that is what we have zero hedge,1,ISOT_FAKE,,0,0.48489777144518037,0.5151022285548197
says that as providences mayor david cicilline said the city had a worldclass school system not only did providence not have a worldclass school system but as measured was amongst the last school system in the entire country,1,LIAR,false,0,0.48639998021842246,0.5136000197815775
one international flight a day in a widebodied jet one flight daily generates 150 million a year and approximately 2300 jobs,0,LIAR,half-true,1,0.5135319177908101,0.5135319177908101
says president barack obama himself has granted waivers allowing into the united states refugees who provided material support to terrorists,1,LIAR,barely-true,0,0.48655449217857144,0.5134455078214286
says donald trump used undocumented labor to build the trump tower,0,LIAR,true,1,0.5133492297762071,0.5133492297762071
the opportunity scholarship act would be funded directly from public school budgets so it would absolutely take money out of the public school system to transfer to private and religious schools,0,LIAR,mostly-true,1,0.5131156414361154,0.5131156414361154
says us senate opponent tommy thompson personally made over 3 million from a federal contract granted to his healthcare company but left 911 first responders without the care they were promised,1,LIAR,barely-true,0,0.4869843650433867,0.5130156349566133
barack obama openly supported opposition leader raila odinga during his visit to africa in 2006,1,LIAR,false,0,0.4877930133120676,0.5122069866879324
this is a wake up call even though this isn t the main computer system there are 100000 people out there who re at risk nowthieves used an online service provided by the irs to gain access to information from more than 100000 taxpayers the agency said tuesdaythe information included tax returns and other tax information on file with the irsthe irs said the thieves accessed a system called get transcript in order to access the information the thieves cleared a security screen that required knowledge about the taxpayer including social security number date of birth tax filing status and street address the irs notes this issue does not involve its main computer system that handles tax filing submission that system remains secure the agency said in a statementthe irs said thieves targeted the system from february to midmay the service has been temporarily shut down in all about 200000 attempts were made from questionable email domains with more than 100000 of those attempts successfully clearing authentication hurdles the agency said during this filing season taxpayers successfully and safely downloaded a total of approximately 23 million transcripts tax returns can include a host of personal information that can help someone steal an identity including social security numbers and birthdates of dependents and spouses however the irs said the thieves appeared to already have a lot of personal information about the victimsvia abc,1,ISOT_FAKE,,0,0.4885859165223868,0.5114140834776132
